"---","ItemId","ItemType","Rarity","DisplayName","Description","ShortDescription","Tags","MaxStackSize","Weight","BaseValue","bConsumable","bEquippable","bQuestItem","bCanDrop","bCanTrade","ScalarProperties","UI","WorldVisual","Nutrition","Inspection","bIsTool","ToolType","ToolQuality","MaxDurability"
"BronzeGreaves01","BronzeGreaves01","Armor","Rare","NSLOCTEXT(""DT_Items"", ""BronzeGreaves01_DisplayName"", ""Bronze Greaves"")","NSLOCTEXT(""DT_Items"", ""BronzeGreaves01_Description"", ""Shin guards formed from bronze, protecting the lower legs. Greaves were essential protection for infantry - the lower legs were vulnerable targets in close combat. Properly fitted greaves covered from knee to ankle, often lined with leather or cloth for comfort. Archaeological finds show greaves were sometimes decorated with faces or animals."")","NSLOCTEXT(""DT_Items"", ""BronzeGreaves01_ShortDescription"", ""Bronze leg protection."")","{tags}","1","1.500000","120.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Smithing"",bIsKnowledge=False,XPAmount=25.0,MaxLevel=3)))","False","None","1.000000","250"
"GlazedPottery01","GlazedPottery01","Misc","Uncommon","NSLOCTEXT(""DT_Items"", ""GlazedPottery01_DisplayName"", ""Glazed Pottery"")","NSLOCTEXT(""DT_Items"", ""GlazedPottery01_Description"", ""Ceramic ware coated with a glassy surface. Glazing made pottery waterproof and easier to clean. The technique required specific mineral additions and carefully controlled firing. Glazed vessels could hold liquids without seepage and displayed brilliant colors. This technology enabled specialized containers for oils, wines, and medicines."")","NSLOCTEXT(""DT_Items"", ""GlazedPottery01_ShortDescription"", ""Glass-coated ceramic vessel."")","{tags}","1","0.800000","50.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Pottery"",bIsKnowledge=False,XPAmount=22.0,MaxLevel=3),(Id=""Glazing"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","80"
"GlassBeads01","GlassBeads01","Misc","Rare","NSLOCTEXT(""DT_Items"", ""GlassBeads01_DisplayName"", ""Glass Beads"")","NSLOCTEXT(""DT_Items"", ""GlassBeads01_Description"", ""Small decorative objects made from molten sand. Glass-making emerged in Bronze Age Mesopotamia and Egypt, producing beads that imitated precious stones. The technology required high temperatures and knowledge of specific mineral additions. Glass beads became valuable trade items, found in graves far from their origins."")","NSLOCTEXT(""DT_Items"", ""GlassBeads01_ShortDescription"", ""Decorative glass ornaments."")","{tags}","20","0.010000","40.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Pottery"",bIsKnowledge=False,XPAmount=20.0,MaxLevel=3),(Id=""GlassMaking"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","0"
"BronzeSaw01","BronzeSaw01","Tool","Rare","NSLOCTEXT(""DT_Items"", ""BronzeSaw01_DisplayName"", ""Bronze Saw"")","NSLOCTEXT(""DT_Items"", ""BronzeSaw01_Description"", ""A toothed metal blade for cutting wood. Bronze saws enabled precise woodworking impossible with stone tools - straight cuts, uniform boards, and detailed joinery. The teeth had to be individually filed and set. Saws transformed furniture-making and construction, enabling fitted joints and smooth surfaces."")","NSLOCTEXT(""DT_Items"", ""BronzeSaw01_ShortDescription"", ""A toothed bronze cutting tool."")","{tags}","1","0.400000","70.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Smithing"",bIsKnowledge=False,XPAmount=20.0,MaxLevel=3)))","True","Saw","0.750000","180"
"BronzeChisel01","BronzeChisel01","Tool","Uncommon","NSLOCTEXT(""DT_Items"", ""BronzeChisel01_DisplayName"", ""Bronze Chisel"")","NSLOCTEXT(""DT_Items"", ""BronzeChisel01_Description"", ""A metal tool for carving wood and stone. Bronze chisels held edges better than copper and far outlasted stone tools. They enabled detailed carving - decorative reliefs, fitted joints, and inscriptions. The chisel and mallet became symbols of the craftsman, essential tools for builders and artists alike."")","NSLOCTEXT(""DT_Items"", ""BronzeChisel01_ShortDescription"", ""A bronze carving tool."")","{tags}","1","0.150000","45.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Smithing"",bIsKnowledge=False,XPAmount=15.0,MaxLevel=3)))","True","Chisel","0.700000","120"
"WritingTablet01","WritingTablet01","Tool","Uncommon","NSLOCTEXT(""DT_Items"", ""WritingTablet01_DisplayName"", ""Clay Tablet"")","NSLOCTEXT(""DT_Items"", ""WritingTablet01_Description"", ""A flat piece of clay for recording information with a stylus. Clay tablets were the first widespread writing medium. Cuneiform script pressed into wet clay recorded everything from royal decrees to beer rations. When dried or fired, tablets became permanent records. Tens of thousands survive, revealing the ancient world."")","NSLOCTEXT(""DT_Items"", ""WritingTablet01_ShortDescription"", ""A clay writing surface."")","{tags}","5","0.300000","20.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Pottery"",bIsKnowledge=False,XPAmount=8.0,MaxLevel=3),(Id=""Writing"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","True","WritingTablet","0.300000","0"
"Stylus01","Stylus01","Tool","Common","NSLOCTEXT(""DT_Items"", ""Stylus01_DisplayName"", ""Writing Stylus"")","NSLOCTEXT(""DT_Items"", ""Stylus01_Description"", ""A pointed implement for impressing marks into soft clay. The reed stylus, cut at an angle, created the wedge-shaped marks of cuneiform writing. Scribes trained for years to master the hundreds of signs. The stylus was the tool of administrators and priests who controlled information."")","NSLOCTEXT(""DT_Items"", ""Stylus01_ShortDescription"", ""A reed writing tool."")","{tags}","10","0.010000","5.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Woodworking"",bIsKnowledge=False,XPAmount=3.0,MaxLevel=3)))","True","Stylus","0.200000","10"
"IronOre01","IronOre01","Material","Uncommon","NSLOCTEXT(""DT_Items"", ""IronOre01_DisplayName"", ""Iron Ore"")","NSLOCTEXT(""DT_Items"", ""IronOre01_Description"", ""Rock containing iron minerals, typically hematite or magnetite. Iron is far more common than copper or tin, but requires higher temperatures to smelt. The discovery of iron working around 1200 BCE transformed civilization - abundant iron made metal tools available to common people, not just elites."")","NSLOCTEXT(""DT_Items"", ""IronOre01_ShortDescription"", ""Iron-bearing rock."")","{tags}","10","0.600000","15.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Smithing"",bIsKnowledge=False,XPAmount=15.0,MaxLevel=3),(Id=""IronIdentification"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","0"
"IronBloom01","IronBloom01","Material","Uncommon","NSLOCTEXT(""DT_Items"", ""IronBloom01_DisplayName"", ""Iron Bloom"")","NSLOCTEXT(""DT_Items"", ""IronBloom01_Description"", ""A spongy mass of iron mixed with slag, produced by smelting ore. Unlike bronze, which can be cast, early iron had to be worked solid - the bloom was heated and hammered repeatedly to expel slag and consolidate the metal. This laborious process required skill and stamina, but produced workable iron."")","NSLOCTEXT(""DT_Items"", ""IronBloom01_ShortDescription"", ""Raw smelted iron mass."")","{tags}","1","2.000000","50.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Smithing"",bIsKnowledge=False,XPAmount=22.0,MaxLevel=3),(Id=""IronSmelting"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","0"
"WroughtIron01","WroughtIron01","Material","Uncommon","NSLOCTEXT(""DT_Items"", ""WroughtIron01_DisplayName"", ""Wrought Iron Bar"")","NSLOCTEXT(""DT_Items"", ""WroughtIron01_Description"", ""Iron that has been forged to remove impurities and create a workable bar. Wrought iron is relatively soft but extremely tough - it bends rather than breaks. The forging process aligns the iron grains, creating strength. Such bars were the standard form for trade and storage of iron."")","NSLOCTEXT(""DT_Items"", ""WroughtIron01_ShortDescription"", ""Forged iron bar."")","{tags}","5","0.800000","40.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Smithing"",bIsKnowledge=False,XPAmount=18.0,MaxLevel=3)))","False","None","1.000000","0"
"IronKnife01","IronKnife01","Tool","Uncommon","NSLOCTEXT(""DT_Items"", ""IronKnife01_DisplayName"", ""Iron Knife"")","NSLOCTEXT(""DT_Items"", ""IronKnife01_Description"", ""A knife blade forged from iron. Iron knives were harder than bronze, held edges longer, and could be resharpened many times. As iron became common, every household could afford metal knives. This democratization of metal tools transformed daily life from cooking to crafting."")","NSLOCTEXT(""DT_Items"", ""IronKnife01_ShortDescription"", ""A forged iron knife."")","{tags}","1","0.150000","30.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Smithing"",bIsKnowledge=False,XPAmount=15.0,MaxLevel=3)))","True","Knife","0.850000","200"
"IronAxe01","IronAxe01","Tool","Uncommon","NSLOCTEXT(""DT_Items"", ""IronAxe01_DisplayName"", ""Iron Axe"")","NSLOCTEXT(""DT_Items"", ""IronAxe01_Description"", ""An axe head forged from iron. Iron axes cut faster than bronze and were cheaper to produce once iron-working was established. They enabled rapid deforestation for agriculture and construction. The abundance of iron tools transformed landscapes across Eurasia and Africa."")","NSLOCTEXT(""DT_Items"", ""IronAxe01_ShortDescription"", ""A forged iron axe head."")","{tags}","1","1.200000","60.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Smithing"",bIsKnowledge=False,XPAmount=20.0,MaxLevel=3),(Id=""IronForging"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","True","Axe","0.900000","300"
"IronSword01","IronSword01","Weapon","Uncommon","NSLOCTEXT(""DT_Items"", ""IronSword01_DisplayName"", ""Iron Sword"")","NSLOCTEXT(""DT_Items"", ""IronSword01_Description"", ""A sword blade forged from iron. Iron swords could be made longer than bronze without becoming brittle. They reshaped warfare - iron equipped larger armies as the metal became affordable. The quality varied enormously, from soft wrought iron to early steels that approached modern performance."")","NSLOCTEXT(""DT_Items"", ""IronSword01_ShortDescription"", ""A forged iron sword."")","{tags}","1","1.300000","100.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Melee"",bIsKnowledge=False,XPAmount=25.0,MaxLevel=3)))","False","None","1.000000","350"
"IronSpearhead01","IronSpearhead01","Weapon","Common","NSLOCTEXT(""DT_Items"", ""IronSpearhead01_DisplayName"", ""Iron Spearhead"")","NSLOCTEXT(""DT_Items"", ""IronSpearhead01_Description"", ""A spear point forged from iron. Iron spearheads equipped the mass armies of the ancient world - from Greek hoplites to Roman legions. The ubiquity of iron made metal weapons standard rather than elite. A village blacksmith could produce spearheads, arming local militias."")","NSLOCTEXT(""DT_Items"", ""IronSpearhead01_ShortDescription"", ""A forged iron spear point."")","{tags}","5","0.250000","25.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Smithing"",bIsKnowledge=False,XPAmount=12.0,MaxLevel=3)))","False","None","1.000000","0"
